Ano,Etapas,FUNIL-GRANDE,BATALHA,SERRA FACAO,CAPIM BRANC1,CAPIM BRANC2,CORUMBA IV,PIRAJU,ITAIPU,NILO PECANHA,FONTES A,BAGUARI,SAO DOMINGOS,RETIRO BAIXO,TRES MARIAS,QUEIMADO,JAURU,GUAPORE,CORUMBA III,SINOP,COLIDER,TELES PIRES,SAO MANOEL,SLT VERDINHO,OURINHOS,SERRA MESA,CANA BRAVA,SAO SALVADOR,PEIXE ANGIC,LAJEADO,SALTO,RONDON II,PONTE PEDRA,JIRAU,STO ANTONIO,ESPORA,ITIQUIRA I,ITIQUIRA II,DARDANELOS,CACU,B. COQUEIROS,FOZ R. CLARO,GUARAPIRANGA,BILLINGS,HENRY BORDEN,JAGUARI,PARAIBUNA,SANTA BRANCA,FUNIL,LAJES,PICADA,SOBRAGI,SIMPLICIO,ILHA POMBOS,P. PASSOS,SALTO GRANDE,P. ESTRELA,CANDONGA,AIMORES,MASCARENHAS,GUILMAN-AMOR,SA CARVALHO,ROSAL,SAMUEL,IRAPE,STA CLARA MG,CAMARGOS,ITUTINGA,FURNAS,M. DE MORAES,ESTREITO,JAGUARA,IGARAPAVA,VOLTA GRANDE,P. COLOMBIA,CACONDE,E. DA CUNHA,A.S.OLIVEIRA,MARIMBONDO,A. VERMELHA,I. SOLTEIRA,EMBORCACAO,NOVA PONTE,MIRANDA,CORUMBA I,ITUMBIARA,CACH.DOURADA,SAO SIMAO,BARRA BONITA,A.S. LIMA,IBITINGA,PROMISSAO,NAVANHANDAVA,TRES IRMAOS,JUPIA,P. PRIMAVERA,MANSO,A.A. LAYDNER,CHAVANTES,L.N. GARCEZ,CANOAS II,CANOAS I,CAPIVARA,TAQUARUCU,ROSANA,CALHA-CEDAE,FONTES BC,VIGARIO,SANTANA,STA. CECILIA,TOCOS
2023,5,1.14,4.26,1.15,7.57,-5.67,3.26,0.07,11.29,,,3.85,0.35,2.1,5.34,2.46,1.09,3.04,0.42,19.89,9.5,3.72,-0.9,0.04,0.03,19.81,0.15,0.21,5.58,2.71,0.36,8.77,10.49,98.54,0,0.09,0.36,,21.19,0.54,0.02,0.05,10.3,5.92,,0.3,0.5,0.1,6,0,2.1,0.6,3.2,2.2,5.5,3.34,-2.97,1.33,19,-13.4,1.47,-0.79,2.29,0.39,0.45,1.19,0.25,,4.01,0.77,0.2,0.18,0.28,1.96,8.96,0.44,0.74,0.05,33.91,9.42,4.28,7.39,1.76,1.64,5.86,12.35,3.48,35.76,31.9,4.87,4.1,2.99,3.7,4.51,1.68,10.33,0.26,2.43,1.31,1.93,0.17,0.29,-13.87,0.6,2.36,6,,,,,
2023,6,3.28,6.12,1.64,7.89,-4.94,3.63,0.28,10.08,,,3.79,0.36,2.74,6.98,2.14,1.1,3.04,0.57,23.75,9.5,4.78,-0.9,0.05,0.04,25.39,0.16,0.21,5.88,2.79,0.64,8.78,10.55,98.54,0,0.15,0.51,,21.19,0.81,0.02,0.06,10.32,6.01,,0.4,0.5,0.1,6.6,0,2.1,0.6,3.4,2.2,5.5,3.32,-2.97,1.32,18.8,-13.56,1.47,-0.79,2.29,0.39,0.42,1.12,0.52,,12.44,1.35,0.4,0.4,0.5,3.56,14.72,2.04,2.99,0.17,76.11,14.68,5.82,18.67,4.67,3.69,6.94,18.49,4.82,48.84,38.3,9.63,7.66,5.09,5.97,6.73,1.78,19.36,0.29,8.46,2.83,3.66,0.28,0.35,-11.99,0.87,2.67,6,,,,,
2023,7,3.17,6.66,1.77,7.91,-4.87,4.24,0.23,16.69,,,3.78,0.36,2.65,6.73,3.05,1.1,3.04,0.62,20.43,9.5,3.87,-0.9,0.05,0.04,26.92,0.16,0.22,5.65,2.85,0.65,8.78,10.65,98.54,0,0.15,0.58,,21.19,0.9,0.02,0.06,10.32,6,,0.4,0.5,0.1,7.2,0,2.1,0.6,3.6,2.2,5.5,3.33,-2.97,1.33,18.78,-13.59,1.47,-0.79,2.29,0.4,0.43,1.06,0.52,,12.8,1.42,0.44,0.44,0.54,3.79,15.57,2.13,3.25,0.19,82.39,15.76,6.02,18.75,5.38,3.82,8.28,18.86,4.95,51.58,39.28,10.95,8.65,5.65,6.73,7.75,1.83,20.65,0.31,10.79,2.91,4.18,0.32,0.42,-9.09,1.21,3.5,6,,,,,
2023,8,1.93,6.61,1.76,7.65,-5.5,4.67,0.3,17.52,,,4.4,0.36,2.34,5.96,3.37,1.1,3.04,0.72,19.27,9.5,3.54,-0.9,0.05,0.04,27.25,0.16,0.23,6.49,2.94,0.66,8.79,10.88,98.54,0,0.15,0.62,,21.19,0.84,0.03,0.06,10.32,6.01,,0.4,0.6,0.2,8.1,0,2.1,0.7,4.6,3.1,5.5,3.38,-2.97,1.53,19.48,-12.9,1.5,-0.79,2.32,0.4,0.55,1.36,0.4,,10.86,1.2,0.31,0.29,0.38,2.99,13.34,1.68,2.64,0.16,73,12.13,5.43,14.29,3.57,2.73,8.91,15.46,3.34,54.53,39.39,10.5,8.31,4.92,5.84,6.24,1.78,22.72,0.32,10.89,3.64,3.95,0.29,0.37,-10.99,0.88,2.69,6,,,,,
2023,9,3.78,6.98,1.86,8.02,-4.62,4.42,0.27,10.44,,,4.07,0.36,2.66,6.77,3.5,1.09,3.04,0.71,10.11,9.5,1.63,-0.9,0.05,0.05,25.41,0.15,0.19,6.46,2.73,0.37,8.78,10.67,98.54,0,0.1,0.3,,21.19,0.64,0.03,0.06,10.31,5.95,,0.4,0.5,0.1,6.8,0,2.1,0.6,3.2,2.2,5.5,3.36,-2.97,1.3,19.24,-13.06,1.48,-0.79,2.3,0.4,0.54,1.4,0.54,,10.92,1.51,0.42,0.36,0.52,3.85,16.29,1.43,2.93,0.18,81.78,15.4,4.73,25.07,6.28,4.08,8.19,19.76,4.88,46.49,36.13,10.28,6.82,5.61,6.72,6.44,1.76,19.03,0.27,5.54,3.48,4.01,0.36,0.44,-9.55,0.97,3.18,6,,,,,
2023,10,0.64,0.92,0.28,7.4,-6.03,1.11,0.06,23.2,,,3.07,0.35,1.6,4.07,1.6,1.09,3.04,0.25,3.64,9.5,1.06,-0.9,0.04,0.03,4.96,0.11,0.13,2.12,2.13,0.31,8.77,10.5,98.54,0,0.08,0.33,,21.19,0.49,0.02,0.05,10.31,5.94,,0.3,0.4,0.1,4.3,0,2.1,0.6,2.2,1.3,5.5,3.26,-2.98,0.95,18.28,-14.2,1.43,-0.79,2.26,0.39,0.38,1.05,0.18,,3.15,0.59,0.07,0.03,0.12,0.75,4.36,0.41,0.28,0.01,19.33,5.42,3.63,7.83,1.62,0.25,1.62,7.81,0.93,17.66,31.51,4.14,2.34,2.11,3.06,3.62,1.73,20.28,0.25,1.05,0.8,1.72,0.18,0.28,-13.99,0.57,2.24,6,,,,,
2023,11,0.64,0.12,0.07,7.16,-6.63,0.62,0.24,7.97,,,1.95,0.35,1.16,2.96,1.17,1.09,3.04,0.11,3.64,9.5,1.06,-0.9,0.04,0.04,2.63,0.11,0.13,1.56,2.09,0.25,8.77,10.04,98.54,0,0.07,0.24,,21.19,0.39,0.02,0.06,10.33,6.06,,0.3,0.4,0.1,4.3,0,2.1,0.6,1.2,0.2,5.5,3.17,-2.99,0.74,17.08,-15.46,1.38,-0.8,2.22,0.39,0.13,0.59,0.21,,8.41,0.69,0.07,0.03,0.11,0.67,5.19,1.26,1.1,0.06,44.08,8.85,5.09,0.79,0.73,0.07,0.69,3.72,0.33,6.69,42.61,10.62,9.48,3.43,4.04,5.16,1.68,8.47,0.23,11.1,1.93,3.78,0.29,0.36,-12.6,0.56,2.37,6,,,,,
2023,12,0.64,0.12,0.07,7.01,-6.98,0.62,0.05,11.29,,,1.95,0.35,1.13,2.87,1.17,1.09,3.04,0.11,3.65,9.5,1.07,-0.9,0.04,0.02,2.64,0.11,0.13,1.71,2.1,0.25,8.77,9.82,98.54,0,0.07,0.24,,21.19,0.37,0.02,0.04,10.31,5.97,,0.3,0.4,0.1,4.7,0,2.1,0.6,1.2,0.3,5.5,3.17,-2.99,0.74,17.07,-15.49,1.38,-0.8,2.22,0.39,0.13,0.58,0.18,,3.01,0.59,0.07,0.03,0.11,0.18,1.45,0.41,0.27,0.01,6.33,2.55,1.88,0.99,0.73,0.06,0.7,1.9,0.31,5.68,30.88,1.39,1.7,0.87,0.45,1.02,1.57,7.32,0.23,1.05,0.61,0.94,0.11,0.22,-15.48,0.31,1.94,6,,,,,
2024,1,0.64,0.12,0.07,7.01,-6.98,0.62,0.05,12.93,,,1.95,0.35,1.36,3.47,1.2,1.09,3.04,0.11,3.59,9.5,1.06,-0.9,0.04,0.04,4.49,0.12,0.15,2.77,2.16,0.26,8.76,9.77,99.56,0,0.07,0.24,,21.19,0.37,0.02,0.05,10.31,5.95,,0.3,0.4,0.1,4.7,0,2.1,0.6,1.3,0.4,5.5,3.17,-2.99,0.74,17.13,-15.34,1.38,-0.8,2.21,0.38,0.13,0.64,0.23,,3.17,0.59,0.07,0.03,0.11,0.18,1.59,0.41,0.27,0.01,9.45,3.57,3.22,0.76,0.72,0.06,0.69,1.83,0.31,8.47,32.86,4.43,3.5,1.23,1.98,2.51,1.59,7.48,0.23,1.05,0.97,1.98,0.34,0.4,-11.75,0.52,2.35,6,,,,,
2024,2,0.64,0.12,0.07,7.34,-6.18,0.62,0.05,7.7,,,3.03,0.35,2.78,7.07,1.2,1.09,3.04,0.11,3.6,9.5,1.05,-0.9,0.04,0.02,8.81,0.12,0.14,2.65,2.14,0.27,8.76,9.85,99.56,0,0.07,0.24,,21.19,0.37,0.02,0.05,10.31,5.96,,0.3,0.4,0.1,4.4,0,2.1,0.6,1.3,0.4,5.5,3.25,-2.98,0.82,18.36,-13.53,1.4,-0.8,2.25,0.39,0.28,1.05,0.18,,3.03,0.59,0.07,0.03,0.11,0.18,1.45,0.41,0.27,0.01,6.34,2.55,2.5,0.86,0.73,0.06,0.69,6.4,0.36,6.72,30.88,1.39,1.85,0.87,0.45,1.02,1.61,6.2,0.23,1.05,0.61,0.94,0.11,0.22,-15.48,0.31,1.94,6,,,,,
2024,3,1.83,2.2,0.56,7.46,-5.9,1.03,0.05,9.66,,,2.73,0.35,1.77,4.51,1.64,1.09,3.04,0.27,11.74,9.5,1.87,-0.9,0.04,0.02,3.25,0.11,0.13,1.47,2.09,0.25,8.76,10,99.56,0,0.07,0.24,,21.19,0.43,0.02,0.04,10.31,5.97,,0.3,0.4,0.1,4,0,2.1,0.6,1.2,0.3,5.5,3.24,-2.98,0.84,17.9,-14.37,1.41,-0.8,2.22,0.39,0.25,0.84,0.43,,6.77,1.18,0.17,0.17,0.28,1.54,5.9,0.6,1.24,0.09,25,3.1,2.47,4.47,2.51,0.26,2.38,8.22,0.41,14.32,31.72,2.16,2.43,1.41,1.69,1.57,1.59,11.45,0.23,1.05,0.65,0.96,0.12,0.24,-15.43,0.31,1.97,6,,,,,
2024,4,3.63,4.15,1.02,7.59,-5.62,2.97,0.09,16.43,,,3.85,0.36,3.22,8.2,2.37,1.09,3.04,0.52,16.6,9.5,2.75,-0.9,0.05,0.02,20.1,0.14,0.16,5.33,2.46,0.41,8.77,10.37,99.56,0,0.1,0.24,,21.19,0.4,0.02,0.05,10.32,6.01,,0.4,0.5,0.1,6.7,0,2.1,0.6,2.8,1.8,5.5,3.33,-2.97,1.31,18.86,-13.37,1.48,-0.79,2.27,0.39,0.41,1.11,0.53,,10.57,1.03,0.16,0.18,0.25,2.31,9.01,1.15,2.01,0.12,53.21,9.36,4.03,12.39,2.06,1.39,5.53,12.83,1.56,24.74,37.98,7.48,5.26,3.54,4.23,4.21,1.79,17.17,0.23,6.62,0.8,2.67,0.21,0.27,-15.05,0.34,2.01,6,,,,,
2024,5,1.16,4.47,1.1,7.58,-5.63,3.35,0.07,11.42,,,3.87,0.35,2.12,5.41,2.48,1.09,3.04,0.43,20.3,9.5,3.76,-0.9,0.04,0.03,20.35,0.15,0.22,5.72,2.77,0.36,8.78,10.5,99.56,0,0.09,0.37,,21.19,0.54,0.02,0.05,10.31,5.97,,0.3,0.5,0.1,6,0,2.1,0.6,3.2,2.2,5.5,3.34,-2.97,1.33,19.01,-13.39,1.48,-0.79,2.29,0.4,0.46,1.2,0.25,,4.07,0.78,0.2,0.19,0.28,2,9.17,0.44,0.76,0.05,34.7,9.62,4.35,7.6,1.8,1.69,6.03,12.71,3.58,36.77,32.44,4.96,4.17,3.04,3.77,4.59,1.7,10.47,0.26,2.48,1.33,1.97,0.18,0.3,-13.79,0.61,2.39,6,,,,,
2024,6,3.35,6.44,1.56,7.91,-4.87,3.73,0.28,10.18,,,3.81,0.36,2.78,7.07,2.15,1.1,3.04,0.59,24.25,9.5,4.84,-0.9,0.05,0.04,26.07,0.16,0.22,6.03,2.86,0.65,8.79,10.55,99.56,0,0.15,0.52,,21.2,0.82,0.02,0.06,10.33,6.06,,0.4,0.5,0.1,6.6,0,2.1,0.6,3.4,2.2,5.5,3.32,-2.97,1.33,18.81,-13.55,1.47,-0.79,2.3,0.41,0.43,1.14,0.53,,12.72,1.37,0.41,0.41,0.51,3.65,15.08,2.08,3.06,0.18,77.98,15.02,5.93,19.24,4.8,3.81,7.14,19.04,4.96,50.25,38.82,9.83,7.82,5.18,6.09,6.87,1.8,19.73,0.3,8.65,2.89,3.74,0.29,0.36,-11.88,0.89,2.71,6,,,,,
2024,7,3.24,7,1.69,7.94,-4.81,4.36,0.24,16.96,,,3.8,0.36,2.68,6.83,3.08,1.1,3.05,0.64,20.85,9.5,3.91,-0.9,0.05,0.05,27.65,0.16,0.23,5.79,2.92,0.67,8.79,10.65,99.56,0,0.15,0.6,,21.2,0.91,0.03,0.07,10.33,6.05,,0.4,0.5,0.1,7.2,0,2.1,0.6,3.6,2.2,5.5,3.33,-2.97,1.34,18.79,-13.58,1.47,-0.79,2.29,0.41,0.44,1.07,0.53,,13.09,1.45,0.45,0.45,0.56,3.88,15.95,2.18,3.33,0.2,84.42,16.13,6.13,19.32,5.53,3.94,8.52,19.42,5.1,53.08,39.8,11.18,8.82,5.77,6.88,7.91,1.85,21.05,0.31,11.03,2.98,4.27,0.33,0.43,-8.89,1.23,3.55,6,,,,,
2024,8,1.97,6.95,1.68,7.66,-5.45,4.8,0.31,17.82,,,4.42,0.37,2.37,6.04,3.41,1.1,3.04,0.74,19.67,9.5,3.58,-0.9,0.05,0.04,27.99,0.17,0.24,6.66,3.02,0.68,8.8,10.89,99.56,0,0.15,0.64,,21.2,0.85,0.03,0.06,10.33,6.06,,0.4,0.6,0.2,8.1,0,2.1,0.7,4.6,3.1,5.5,3.38,-2.97,1.54,19.5,-12.89,1.5,-0.79,2.32,0.41,0.56,1.38,0.41,,11.09,1.23,0.31,0.29,0.39,3.06,13.66,1.72,2.71,0.16,74.79,12.41,5.53,14.72,3.67,2.81,9.18,15.92,3.43,56.12,39.9,10.72,8.47,5.02,5.96,6.37,1.8,23.17,0.33,11.13,3.72,4.04,0.3,0.38,-10.85,0.9,2.73,6,,,,,
2024,9,3.87,7.33,1.77,8.06,-4.54,4.55,0.27,10.56,,,4.09,0.36,2.7,6.86,3.54,1.1,3.05,0.73,10.32,9.5,1.64,-0.9,0.05,0.05,26.09,0.16,0.2,6.63,2.8,0.38,8.79,10.67,99.56,0,0.1,0.31,,21.2,0.65,0.03,0.06,10.32,5.99,,0.4,0.5,0.1,6.8,0,2.1,0.6,3.2,2.2,5.5,3.36,-2.97,1.3,19.26,-13.05,1.48,-0.79,2.31,0.41,0.55,1.42,0.55,,11.16,1.54,0.43,0.37,0.53,3.95,16.69,1.46,3,0.18,83.79,15.76,4.81,25.83,6.46,4.2,8.43,20.35,5.03,47.83,36.66,10.5,6.96,5.72,6.87,6.57,1.78,19.39,0.28,5.65,3.55,4.09,0.37,0.45,-9.36,0.99,3.23,6,,,,,
2024,10,0.65,0.96,0.27,7.42,-6,1.13,0.07,23.64,,,3.09,0.35,1.62,4.11,1.61,1.09,3.04,0.25,3.71,9.5,1.06,-0.9,0.04,0.03,5.08,0.11,0.14,2.17,2.18,0.31,8.78,10.5,99.56,0,0.08,0.34,,21.2,0.5,0.02,0.05,10.31,5.99,,0.3,0.4,0.1,4.3,0,2.1,0.6,2.2,1.3,5.5,3.26,-2.98,0.96,18.28,-14.2,1.43,-0.79,2.26,0.4,0.39,1.06,0.18,,3.18,0.6,0.07,0.03,0.12,0.76,4.46,0.41,0.28,0.01,19.74,5.52,3.68,8.05,1.66,0.25,1.66,8.02,0.96,18.1,32.04,4.22,2.37,2.14,3.13,3.69,1.75,20.67,0.25,1.07,0.81,1.75,0.18,0.29,-13.91,0.58,2.27,6,,,,,
2024,11,0.65,0.12,0.08,7.16,-6.61,0.63,0.24,8.02,,,1.96,0.35,1.18,3,1.17,1.09,3.04,0.12,3.72,9.5,1.06,-0.9,0.04,0.04,2.69,0.11,0.13,1.59,2.14,0.26,8.77,10.04,99.56,0,0.07,0.24,,21.19,0.39,0.02,0.06,10.33,6.1,,0.3,0.4,0.1,4.3,0,2.1,0.6,1.2,0.2,5.5,3.17,-2.99,0.74,17.08,-15.46,1.38,-0.8,2.22,0.4,0.13,0.59,0.22,,8.58,0.7,0.07,0.03,0.11,0.69,5.3,1.29,1.12,0.06,45.12,9.04,5.18,0.8,0.73,0.07,0.7,3.81,0.33,6.8,43.12,10.84,9.67,3.49,4.12,5.26,1.7,8.56,0.23,11.35,1.97,3.86,0.3,0.36,-12.5,0.57,2.4,6,,,,,
2024,12,0.65,0.12,0.08,7.01,-6.98,0.63,0.05,11.42,,,1.96,0.35,1.14,2.9,1.17,1.09,3.04,0.12,3.73,9.5,1.06,-0.9,0.04,0.02,2.7,0.11,0.13,1.75,2.15,0.25,8.78,9.82,99.56,0,0.07,0.25,,21.2,0.37,0.02,0.04,10.31,6,,0.3,0.4,0.1,4.7,0,2.1,0.6,1.2,0.3,5.5,3.17,-2.99,0.74,17.08,-15.49,1.38,-0.8,2.22,0.4,0.13,0.58,0.18,,3.04,0.6,0.07,0.03,0.11,0.18,1.47,0.41,0.27,0.01,6.41,2.58,1.89,1,0.74,0.06,0.7,1.93,0.32,5.76,31.43,1.41,1.72,0.87,0.45,1.03,1.58,7.38,0.24,1.06,0.62,0.95,0.11,0.23,-15.43,0.32,1.96,6,,,,,
2025,1,0.65,0.12,0.08,7.01,-6.98,0.63,0.05,13.1,,,1.96,0.35,1.38,3.51,1.2,1.09,3.04,0.12,3.67,9.5,1.06,-0.9,0.04,0.05,4.6,0.12,0.15,2.84,2.21,0.26,8.77,9.77,100.58,0,0.07,0.24,,21.19,0.37,0.02,0.05,10.31,6,,0.3,0.4,0.1,4.7,0,2.1,0.6,1.3,0.4,5.5,3.17,-2.99,0.74,17.13,-15.34,1.38,-0.8,2.22,0.39,0.13,0.64,0.23,,3.2,0.59,0.07,0.03,0.11,0.18,1.62,0.41,0.27,0.01,9.61,3.62,3.26,0.77,0.73,0.06,0.7,1.86,0.32,8.62,33.39,4.51,3.56,1.24,2.01,2.55,1.6,7.54,0.23,1.06,0.98,2.02,0.34,0.4,-11.63,0.52,2.38,6,,,,,
2025,2,0.65,0.12,0.08,7.35,-6.15,0.63,0.05,7.74,,,3.05,0.35,2.81,7.16,1.21,1.09,3.04,0.12,3.68,9.5,1.05,-0.9,0.04,0.02,9.04,0.12,0.14,2.71,2.19,0.27,8.77,9.86,100.58,0,0.07,0.24,,21.19,0.37,0.02,0.05,10.31,6,,0.3,0.4,0.1,4.4,0,2.1,0.6,1.3,0.4,5.5,3.25,-2.98,0.83,18.37,-13.52,1.41,-0.8,2.25,0.4,0.28,1.06,0.18,,3.06,0.59,0.07,0.03,0.11,0.18,1.47,0.41,0.27,0.01,6.42,2.57,2.52,0.87,0.73,0.06,0.7,6.57,0.37,6.82,31.41,1.41,1.87,0.87,0.45,1.02,1.62,6.23,0.23,1.06,0.62,0.95,0.11,0.23,-15.44,0.32,1.96,6,,,,,
2025,3,1.87,2.3,0.54,7.47,-5.87,1.05,0.05,9.75,,,2.75,0.35,1.8,4.57,1.65,1.09,3.04,0.28,11.98,9.5,1.88,-0.9,0.04,0.02,3.33,0.11,0.13,1.5,2.14,0.25,8.77,10,100.58,0,0.07,0.24,,21.19,0.43,0.02,0.05,10.31,6,,0.3,0.4,0.1,4,0,2.1,0.6,1.2,0.3,5.5,3.24,-2.98,0.85,17.9,-14.36,1.41,-0.8,2.23,0.4,0.25,0.85,0.44,,6.89,1.2,0.17,0.17,0.29,1.57,6.03,0.6,1.27,0.09,25.55,3.14,2.49,4.59,2.57,0.27,2.44,8.44,0.42,14.65,32.26,2.2,2.47,1.43,1.72,1.59,1.6,11.62,0.23,1.06,0.66,0.97,0.13,0.25,-15.39,0.32,2,6,,,,,
2025,4,3.71,4.35,0.97,7.61,-5.58,3.05,0.09,16.69,,,3.87,0.36,3.27,8.31,2.39,1.09,3.04,0.54,16.94,9.5,2.78,-0.9,0.05,0.03,20.62,0.14,0.16,5.47,2.52,0.42,8.78,10.37,100.58,0,0.1,0.24,,21.19,0.41,0.02,0.05,10.33,6.05,,0.4,0.5,0.1,6.7,0,2.1,0.6,2.8,1.8,5.5,3.33,-2.97,1.32,18.87,-13.36,1.48,-0.79,2.27,0.4,0.41,1.12,0.54,,10.78,1.04,0.16,0.19,0.26,2.36,9.22,1.18,2.06,0.12,54.46,9.56,4.09,12.75,2.11,1.43,5.69,13.19,1.6,25.39,38.5,7.63,5.36,3.6,4.31,4.29,1.81,17.48,0.23,6.76,0.81,2.72,0.22,0.27,-14.99,0.34,2.03,6,,,,,
2025,5,1.18,4.69,1.04,7.6,-5.59,3.44,0.07,11.56,,,3.89,0.35,2.15,5.47,2.51,1.1,3.05,0.44,20.71,9.5,3.8,-0.9,0.04,0.03,20.88,0.16,0.22,5.87,2.84,0.37,8.79,10.5,100.58,0,0.09,0.38,,21.2,0.55,0.02,0.06,10.32,6.01,,0.3,0.5,0.1,6,0,2.1,0.6,3.2,2.2,5.5,3.34,-2.97,1.34,19.02,-13.38,1.48,-0.79,2.29,0.41,0.46,1.22,0.25,,4.13,0.79,0.21,0.19,0.29,2.05,9.38,0.45,0.77,0.05,35.49,9.82,4.42,7.81,1.84,1.74,6.2,13.06,3.68,37.78,32.96,5.06,4.24,3.09,3.85,4.68,1.72,10.61,0.27,2.52,1.35,2,0.18,0.3,-13.72,0.62,2.42,6,,,,,
2025,6,3.43,6.75,1.48,7.94,-4.81,3.83,0.29,10.28,,,3.83,0.36,2.82,7.17,2.17,1.1,3.05,0.6,24.74,9.5,4.9,-0.9,0.05,0.04,26.76,0.16,0.22,6.19,2.92,0.66,8.8,10.56,100.58,0,0.15,0.53,,21.2,0.84,0.02,0.06,10.33,6.1,,0.4,0.5,0.1,6.6,0,2.1,0.6,3.4,2.2,5.5,3.32,-2.97,1.33,18.82,-13.54,1.48,-0.79,2.3,0.42,0.43,1.15,0.54,,12.99,1.4,0.42,0.42,0.52,3.73,15.44,2.13,3.13,0.18,79.85,15.36,6.04,19.8,4.93,3.92,7.34,19.58,5.11,51.66,39.33,10.04,7.97,5.28,6.22,7,1.82,20.1,0.3,8.84,2.95,3.81,0.29,0.37,-11.75,0.9,2.75,6,,,,,
2025,7,3.32,7.34,1.61,7.97,-4.74,4.48,0.24,17.23,,,3.82,0.36,2.72,6.92,3.11,1.1,3.05,0.65,21.28,9.5,3.96,-0.9,0.05,0.05,28.38,0.16,0.23,5.94,2.99,0.68,8.8,10.65,100.58,0,0.15,0.61,,21.2,0.93,0.03,0.07,10.34,6.09,,0.4,0.5,0.1,7.2,0,2.1,0.6,3.6,2.2,5.5,3.33,-2.97,1.34,18.8,-13.57,1.48,-0.79,2.29,0.42,0.44,1.08,0.54,,13.37,1.48,0.46,0.46,0.57,3.97,16.34,2.23,3.41,0.2,86.45,16.5,6.24,19.89,5.68,4.06,8.76,19.98,5.24,54.58,40.32,11.42,9,5.88,7.02,8.06,1.87,21.45,0.32,11.27,3.04,4.35,0.34,0.43,-8.71,1.26,3.61,6,,,,,
2025,8,2.01,7.29,1.6,7.68,-5.41,4.94,0.32,18.11,,,4.45,0.37,2.4,6.11,3.45,1.1,3.05,0.76,20.07,9.5,3.62,-0.9,0.05,0.05,28.73,0.17,0.24,6.83,3.09,0.69,8.81,10.89,100.58,0,0.16,0.65,,21.2,0.87,0.03,0.06,10.33,6.1,,0.4,0.6,0.2,8.1,0,2.1,0.7,4.6,3.1,5.5,3.38,-2.97,1.54,19.51,-12.87,1.51,-0.79,2.33,0.43,0.57,1.4,0.42,,11.33,1.25,0.32,0.3,0.39,3.14,13.99,1.75,2.77,0.17,76.58,12.68,5.63,15.15,3.76,2.89,9.44,16.37,3.53,57.71,40.42,10.94,8.64,5.11,6.09,6.49,1.82,23.63,0.34,11.37,3.79,4.12,0.3,0.39,-10.71,0.91,2.77,6,,,,,
2025,9,3.96,7.69,1.69,8.09,-4.47,4.67,0.28,10.67,,,4.11,0.36,2.73,6.95,3.57,1.1,3.05,0.75,10.53,9.5,1.65,-0.9,0.05,0.05,26.78,0.16,0.2,6.8,2.87,0.38,8.8,10.68,100.58,0,0.1,0.31,,21.2,0.65,0.03,0.06,10.32,6.04,,0.4,0.5,0.1,6.8,0,2.1,0.6,3.2,2.2,5.5,3.36,-2.97,1.31,19.27,-13.04,1.49,-0.79,2.31,0.42,0.56,1.44,0.56,,11.39,1.57,0.44,0.38,0.55,4.04,17.09,1.49,3.08,0.19,85.81,16.11,4.89,26.59,6.64,4.33,8.67,20.93,5.17,49.17,37.18,10.72,7.09,5.83,7.01,6.7,1.8,19.75,0.29,5.77,3.62,4.17,0.37,0.46,-9.19,1.01,3.29,6,,,,,
2025,10,0.66,1,0.26,7.43,-5.97,1.16,0.07,24.08,,,3.1,0.35,1.64,4.16,1.62,1.09,3.05,0.26,3.79,9.5,1.06,-0.9,0.04,0.03,5.2,0.11,0.14,2.22,2.24,0.31,8.79,10.51,100.58,0,0.08,0.35,,21.2,0.5,0.02,0.05,10.32,6.04,,0.3,0.4,0.1,4.3,0,2.1,0.6,2.2,1.3,5.5,3.26,-2.98,0.96,18.29,-14.19,1.44,-0.79,2.26,0.41,0.4,1.08,0.18,,3.21,0.61,0.07,0.03,0.12,0.78,4.55,0.42,0.29,0.01,20.16,5.62,3.73,8.28,1.69,0.26,1.7,8.23,0.98,18.54,32.58,4.3,2.4,2.18,3.19,3.75,1.76,21.07,0.26,1.08,0.82,1.78,0.18,0.29,-13.84,0.59,2.3,6,,,,,
2025,11,0.66,0.12,0.08,7.17,-6.6,0.64,0.25,8.07,,,1.97,0.35,1.19,3.03,1.17,1.09,3.05,0.12,3.79,9.5,1.06,-0.9,0.04,0.04,2.75,0.11,0.14,1.63,2.19,0.26,8.78,10.04,100.58,0,0.07,0.25,,21.2,0.39,0.02,0.06,10.34,6.15,,0.3,0.4,0.1,4.3,0,2.1,0.6,1.2,0.2,5.5,3.17,-2.99,0.75,17.08,-15.46,1.38,-0.8,2.22,0.41,0.13,0.6,0.22,,8.75,0.71,0.07,0.03,0.12,0.7,5.42,1.31,1.15,0.06,46.17,9.23,5.27,0.81,0.74,0.07,0.71,3.9,0.33,6.9,43.63,11.07,9.87,3.55,4.21,5.36,1.72,8.65,0.24,11.59,2.01,3.94,0.3,0.37,-12.4,0.58,2.43,6,,,,,
2025,12,0.66,0.12,0.08,7.01,-6.98,0.64,0.06,11.56,,,1.97,0.35,1.15,2.93,1.17,1.09,3.05,0.12,3.81,9.5,1.06,-0.9,0.04,0.02,2.75,0.11,0.14,1.79,2.2,0.25,8.79,9.82,100.58,0,0.07,0.25,,21.2,0.37,0.02,0.04,10.32,6.05,,0.3,0.4,0.1,4.7,0,2.1,0.6,1.2,0.3,5.5,3.17,-2.99,0.75,17.08,-15.48,1.39,-0.8,2.22,0.41,0.13,0.58,0.19,,3.07,0.6,0.07,0.03,0.11,0.18,1.49,0.42,0.27,0.01,6.49,2.6,1.89,1.02,0.74,0.06,0.71,1.96,0.32,5.83,31.97,1.42,1.74,0.88,0.45,1.03,1.6,7.44,0.24,1.07,0.63,0.96,0.11,0.23,-15.4,0.32,1.99,6,,,,,
