1044	2153	1630	1054	671	523	439	368	381	510	534	890
1395	1227	1088	649	609	562	390	366	350	462	540	1150
1312	773	708	495	445	366	307	259	292	434	490	922
1334	676	724	525	375	301	256	219	241	262	256	864
907	1823	1058	724	512	415	330	292	306	506	389	390
391	584	1471	886	492	359	301	279	340	299	346	738
1278	1324	732	643	613	422	312	251	221	429	601	1430
1284	1156	1039	780	577	472	376	417	367	509	625	885
1082	1028	698	761	492	374	310	263	245	277	374	635
1130	1449	1208	651	472	388	287	242	249	366	676	782
891	637	774	632	407	341	338	225	472	540	583	980
946	857	1113	703	558	421	416	283	301	386	557	970
1799	1418	1132	733	522	434	343	326	314	526	524	901
891	1442	1689	857	589	453	383	299	254	276	358	560
912	1421	884	824	536	462	498	298	271	250	448	845
1673	875	940	763	504	408	336	268	219	366	486	524
1456	1599	2579	1171	776	556	637	512	559	603	720	1214
1141	1474	1617	1012	668	545	429	410	336	408	547	937
1223	1533	999	720	530	468	373	297	271	362	456	730
1427	1761	1300	1038	745	561	431	334	288	419	693	1063
1150	1329	1544	1084	610	504	463	363	318	337	359	641
1151	1452	1737	960	539	647	461	411	449	430	627	804
538	706	604	642	475	335	338	297	266	357	576	684
477	633	533	527	487	382	274	220	196	255	302	371
848	475	502	451	317	278	209	174	179	195	335	631
616	474	793	505	417	413	296	356	264	291	371	689
794	842	1192	1120	575	425	361	298	402	299	531	694
524	874	790	649	639	553	408	304	359	413	612	775
1219	727	975	843	472	357	291	298	236	254	539	532
765	1048	1572	741	548	437	370	337	283	306	443	790
1710	1794	1831	1021	746	537	419	353	290	269	358	554
876	1740	1103	678	504	395	325	303	347	460	676	927
970	1041	753	486	345	293	258	229	185	217	370	273
584	1230	679	481	393	295	312	239	213	351	392	646
1245	1598	1228	704	728	509	443	357	288	518	654	838
2016	852	1260	861	619	448	378	349	325	429	1016	1098
2054	2271	2022	1159	730	606	502	392	364	387	665	899
1029	712	814	589	414	341	308	305	297	294	261	585
820	728	757	587	356	337	274	273	237	334	649	872
841	822	867	536	390	319	330	285	439	420	487	507
525	306	630	441	337	360	285	238	317	449	587	944
844	1096	1197	702	458	363	352	347	353	511	673	743
1109	1230	766	807	580	416	380	333	304	413	670	885
1155	799	961	821	493	446	386	295	258	312	312	719
1155	1092	828	575	408	332	304	235	211	347	637	896
814	868	866	727	561	577	591	474	544	606	694	933
1085	837	562	670	433	362	284	241	328	303	515	900
1213	791	810	498	407	403	323	255	227	229	443	553
697	1280	872	554	464	361	336	334	408	326	665	756
1128	926	652	787	433	373	360	312	307	359	500	845
1231	788	746	605	434	380	330	292	240	373	666	1014
1137	798	1397	1037	587	503	436	403	318	436	506	1068
1636	1264	1175	1054	774	1358	743	529	1012	949	1033	1321
1103	675	620	658	639	407	337	342	327	301	324	499
1414	1644	1612	919	646	484	400	337	366	317	420	609
847	958	1092	597	470	384	345	385	307	273	323	951
987	1042	710	927	674	592	414	319	385	350	353	709
866	1739	1213	780	696	622	428	388	354	411	544	563
1085	1199	1190	804	549	521	420	444	393	357	417	619
659	374	641	566	418	341	355	331	381	401	391	373
1003	1099	1018	1190	673	444	431	353	329	530	375	464
1219	727	647	494	463	352	358	306	449	504	752	795
627	890	962	831	516	506	377	327	373	432	348	448
814	579	898	762	649	418	323	271	222	227	365	694
583	1523	721	531	414	312	315	241	218	483	611	717
1300	1242	1528	877	589	456	381	343	593	431	947	914
1573	1003	913	599	464	478	358	313	280	377	521	652
700	977	720	527	437	335	284	263	280	503	504	575
1196	1086	973	594	405	400	356	285	270	266	332	635
1268	921	770	679	385	317	316	294	398	272	417	716
751	822	598	526	351	275	242	224	242	317	368	573
947	1181	704	459	386	286	272	247	266	193	444	808
1143	817	713	487	358	294	266	246	247	354	491	627
893	1071	1019	932	624	586	507	373	289	384	473	894
1212	1270	940	796	595	505	430	341	351	343	523	857
694	1136	766	567	419	347	315	285	293	436	646	986
1652	961	571	484	411	349	330	289	212	282	544	560
684	1361	1196	1034	624	504	379	370	318	430	731	1135
1356	1730	1071	837	575	501	470	450	448	705	834	1451
1697	951	1265	1033	627	487	486	359	322	399	679	1395
1730	785	1417	971	609	503	416	363	299	395	487	960
1421	827	616	564	554	522	406	311	261	267	421	543
1291	1132	1021	717	463	430	419	310	287	352	452	865
495	289	386	420	266	248	226	213	189	171	264	313
268	496	491	379	274	241	201	151	245	185	386	747
1175	784	861	420	301	474	247	217	193	243	576	706
825	566	662	411	401	317	251	235	158	194	322	361
727	703	951	481	317	264	219	263	232	316	545	554
532	577	827	512	460	304	283	224	226	231	311	596