18	44	45	24	24	24	19	17	21	21	27	45
63	63	61	32	50	31	23	23	21	22	26	51
45	33	31	24	25	20	18	16	16	17	18	29
61	62	34	34	24	22	18	17	18	17	22	59
67	70	44	39	26	26	22	19	29	34	22	33
29	36	73	40	27	21	19	21	22	20	21	64
82	85	57	56	41	34	27	23	20	31	38	61
68	57	57	51	38	31	26	27	25	34	37	42
51	50	49	51	35	27	23	19	19	18	22	30
38	82	49	34	27	22	19	17	17	20	29	30
31	29	33	25	19	17	17	14	29	28	36	41
38	52	52	45	31	27	25	20	19	19	22	42
47	45	49	35	25	22	18	19	18	27	23	34
37	64	75	43	30	24	22	17	16	15	29	26
39	77	45	39	28	40	30	22	21	21	27	36
56	51	58	44	32	28	24	20	18	23	23	29
73	74	101	53	42	36	35	31	34	37	39	73
59	72	74	54	44	33	30	29	27	29	31	39
54	59	48	36	28	25	22	18	16	19	20	38
68	82	69	58	41	32	23	18	16	22	28	39
38	55	51	39	27	22	20	18	15	19	21	21
48	77	66	37	27	29	21	17	19	17	22	22
18	24	22	26	20	15	13	13	12	16	24	29
27	40	33	23	27	21	16	13	11	17	12	20
34	24	32	23	18	15	12	14	11	12	19	23
28	29	36	25	26	27	19	22	17	20	17	21
53	42	49	42	28	23	20	18	29	23	32	32
46	45	49	38	45	36	28	22	23	25	30	37
50	46	51	40	29	22	18	19	16	16	23	26
41	58	66	38	32	27	21	19	17	21	24	60
64	63	73	45	37	30	24	20	17	18	23	30
47	61	72	33	27	22	19	18	19	32	29	57
48	67	48	25	21	18	16	14	12	18	18	19
22	47	27	22	20	15	16	13	13	19	18	38
61	51	40	28	28	20	21	16	15	23	27	39
74	46	67	39	29	23	21	20	17	23	33	60
101	111	95	56	40	36	29	24	24	29	37	45
50	39	53	39	29	24	21	19	17	18	16	30
27	50	35	28	22	23	16	20	16	23	44	27
64	78	48	33	26	24	19	18	25	21	21	21
21	14	25	14	12	17	17	14	12	22	19	31
35	52	38	29	23	20	21	22	18	29	25	24
53	39	31	35	21	23	23	16	18	25	26	40
49	29	39	30	26	24	18	15	15	14	15	30
24	40	29	20	16	14	12	9	8	12	21	45
36	47	47	40	35	35	42	32	41	34	34	48
43	31	35	46	27	24	17	15	16	13	21	38
43	30	35	19	18	22	15	12	12	10	32	24
30	27	28	22	22	14	14	17	21	19	31	33
35	37	30	34	20	19	15	15	13	14	17	43
53	29	31	23	16	15	14	11	11	24	35	30
47	43	66	39	26	30	22	23	15	28	31	59
64	70	52	52	52	76	44	32	53	39	39	48
43	28	31	33	33	20	17	19	19	11	13	22
44	49	51	32	27	19	15	14	17	10	17	17
18	28	51	22	21	14	13	19	13	12	18	50
50	42	44	40	45	41	26	22	22	21	19	20
44	59	60	40	47	38	26	22	18	24	20	24
53	56	55	36	26	25	26	24	19	16	17	25
41	21	38	24	22	16	19	15	18	20	19	15
45	47	64	55	31	25	19	16	16	30	13	13
17	20	21	16	18	11	11	11	21	23	30	30
26	46	41	32	22	25	16	15	22	19	11	14
24	30	35	26	20	14	12	11	9	13	15	29
32	98	48	33	26	20	24	16	14	27	20	25
57	49	76	40	26	21	17	17	30	23	24	33
51	38	32	24	19	24	15	13	15	15	27	25
29	48	32	21	22	17	12	12	16	26	16	23
69	51	43	26	19	22	17	12	13	10	12	19
37	39	32	23	14	12	11	12	21	10	22	35
30	35	28	25	16	12	12	12	13	26	20	38
51	44	35	24	19	11	11	11	15	8	15	23
36	31	24	16	12	11	10	8	8	16	15	19
26	44	29	23	22	25	23	13	10	14	24	22
47	36	35	28	28	23	18	12	18	21	23	26
30	62	39	26	18	17	17	11	14	15	19	40
43	23	22	18	13	13	19	11	8	14	25	22
34	45	40	40	27	23	14	18	12	16	27	25
38	68	48	32	22	19	25	18	23	26	25	74
78	46	55	44	30	21	25	15	15	14	17	33
86	43	59	46	29	27	20	20	13	16	22	23
51	32	25	27	27	33	23	12	12	16	17	28
45	39	40	29	20	19	19	11	11	16	20	19
15	10	19	18	13	11	10	8	9	5	11	14
9	34	33	15	13	13	11	8	15	15	21	34
46	37	39	14	15	34	12	12	10	15	20	19
46	21	31	18	24	17	11	13	8	11	17	13
36	22	26	12	10	10	9	12	9	19	24	25
29	29	37	25	20	16	22	12	12	10	13	18