560	1065	748	495	325	274	213	176	190	232	255	464
591	562	595	332	324	321	221	198	171	207	227	438
520	324	308	210	191	158	146	135	149	172	190	363
669	342	391	264	192	157	141	122	142	152	133	405
396	774	528	348	263	206	161	149	166	270	192	189
222	311	896	483	261	219	193	177	208	167	177	350
563	648	349	346	316	226	167	139	119	210	277	534
581	485	493	361	272	232	182	205	196	287	339	405
513	534	353	415	256	198	168	145	137	132	182	288
484	708	557	283	230	178	145	122	119	150	252	245
350	265	295	243	151	132	140	105	222	278	273	388
405	373	480	333	244	178	175	139	125	154	225	404
485	500	454	289	190	163	137	137	132	202	192	323
357	533	786	349	254	209	178	136	117	110	162	232
336	693	421	379	237	232	260	146	139	130	196	323
721	418	452	343	230	197	162	130	107	172	203	231
649	759	1148	479	334	288	307	219	249	263	308	496
548	654	768	458	313	274	220	207	169	168	229	283
536	589	393	318	223	197	173	131	125	146	190	298
637	922	679	524	362	259	207	161	135	202	257	502
481	605	689	518	303	250	209	180	149	157	168	248
490	658	777	405	242	274	192	162	181	147	234	268
185	269	245	297	209	156	128	110	117	130	250	314
233	370	310	250	276	205	142	109	99	142	146	169
408	217	265	213	152	130	100	85	99	91	152	253
250	238	424	256	218	230	143	194	134	162	185	288
426	474	607	524	257	194	169	141	224	143	290	273
273	522	481	337	332	321	215	158	185	211	324	413
631	414	539	491	236	177	144	146	119	121	209	243
382	535	732	327	245	188	159	149	120	147	238	466
779	785	935	466	331	227	170	148	125	122	166	265
501	806	647	352	235	173	148	137	172	265	317	474
523	604	424	240	159	131	113	101	82	116	193	143
239	537	283	214	173	128	137	107	94	160	160	279
566	607	503	270	298	206	180	137	109	226	280	420
781	398	657	395	270	193	163	163	147	206	468	505
984	1024	938	539	329	285	226	174	168	189	305	437
516	317	405	282	196	159	140	137	128	126	119	254
313	361	338	265	155	148	112	116	98	147	332	389
497	522	520	274	193	162	162	143	235	208	235	245
244	146	387	245	172	209	154	128	162	262	267	447
466	640	583	313	194	154	152	163	130	240	308	310
479	530	314	352	251	171	165	143	135	181	240	466
627	405	529	368	209	207	173	124	112	123	128	348
491	527	411	256	182	149	133	104	89	153	322	531
482	536	549	449	334	357	408	303	331	338	361	520
684	488	297	375	227	200	149	130	180	166	261	443
615	408	442	226	189	212	162	118	106	102	217	256
363	457	383	227	202	151	149	159	209	191	407	536
489	437	327	398	193	171	167	142	145	172	240	410
626	352	375	296	197	182	156	137	112	187	330	431
552	395	687	437	246	250	220	204	152	228	277	551
654	625	540	509	376	731	371	272	504	457	448	553
502	298	259	335	317	192	159	175	170	153	155	225
599	688	708	456	304	216	172	146	184	144	202	268
336	471	619	305	249	179	182	200	146	144	176	604
575	615	385	512	408	378	251	195	226	217	189	284
425	719	561	383	364	347	218	174	155	212	259	258
553	646	583	412	273	260	208	251	211	173	194	270
339	182	348	275	199	141	157	148	176	212	181	153
424	537	592	640	338	225	190	147	137	289	157	198
425	282	299	231	231	136	152	123	196	234	360	394
291	522	515	401	228	240	167	141	197	232	141	192
298	319	393	324	257	188	155	119	105	113	179	348
307	923	416	302	239	176	186	136	118	293	311	295
680	758	968	471	309	238	204	185	304	236	436	391
673	460	371	254	200	237	160	137	140	189	317	325
397	508	387	272	255	163	146	131	172	304	229	273
707	642	498	320	211	192	174	138	139	130	147	263
710	502	362	345	184	152	152	145	204	124	247	411
359	459	287	265	180	139	128	124	137	197	197	334
509	590	337	231	195	142	138	135	141	102	227	358
504	361	290	194	144	116	109	97	98	164	204	239
330	477	419	386	268	280	240	155	122	178	218	321
590	575	386	380	275	210	178	131	159	180	250	355
337	654	368	262	176	144	142	114	127	192	293	424
580	383	214	184	153	135	164	117	82	130	284	239
310	658	567	455	265	222	152	172	129	194	354	439
580	852	492	347	235	202	213	202	208	315	332	684
934	484	605	498	259	210	224	144	126	148	221	578
753	361	682	473	257	216	169	147	121	164	199	304
540	305	241	226	232	259	193	127	100	118	166	281
707	584	477	329	203	184	198	135	119	171	229	337
218	124	183	189	122	117	107	95	96	88	120	152
131	279	277	182	128	118	92	66	127	110	200	387
574	378	487	194	143	299	120	105	84	118	236	256
463	256	377	188	197	154	109	117	72	91	170	159
424	369	454	213	130	116	89	121	92	175	284	280
296	306	484	278	243	162	165	116	118	116	150	267