 NUM,...Nombre...,.PV.,.VAA,.TAA,#Uni,Tipo,....Pot,.FPMed.,.QMin..,.QMax..,.VMin..,.VMax..,.VInic.,Min.V+T,..VNC..,..ICP..,...IH..,..FP1..,..Vol1.,..FP2..,..Vol2.,..FP3..,..Vol3.,..FP4..,..Vol4.,..FP5..,..Vol5.,.Area1.,..Vol1.,.Area2.,..Vol2.,.Area3.,..Vol3.,.Area4.,..Vol4.,.Area5.,..Vol5.,.Filt1.,..Vol1.,.Filt2.,..Vol2.,.Filt3.,..Vol3.,.Filt4.,..Vol4.,.Filt5.,..Vol5.,.Cota1.,.Vol1..,.Cota2.,.Vol2..,.Cota3.,.Vol3..,.Cota4.,.Vol4..,.Cota5.,.Vol5..,.Ev1,.Ev2,.Ev3,.Ev4,.Ev5,.Ev6,.Ev7,.Ev8,.Ev9,Ev10,Ev11,Ev12,tini,tfil,.faa,tare,.varea.,tfil,.vfiltr,F.Reg..,pVar,.ICV,C.Vert.,sfal,Cos.O&M,Irxh,RendT&G,.EA.,Niv.Jus,I,JuAr,I,.TurIn1,.TotIn1,.TurIn2,.TotIn2,.TurIn3,.TotIn3,.TurIn4,.TotIn4,.TurIn5,.TotIn5,H,V,.CFuga1,..Def1.,.CFuga2,..Def2.,.CFuga3,..Def3.,.CFuga4,..Def4.,.CFuga5,..Def5.,E,PHidTur,PHidVer
 102,PASSO S JOAO, 103,,,   2,   1,    77.,.261406,     0.,   326.,  102.4,  102.4,     0.,    50.,   0,  0.096,4.58769,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0., -28,  -2,  38,  75,  99,  94,  86,  69,  35,  -7, -28, -35,   0,   0,,   1,20.6001,   0,     0.,     0.,   0,   0,     0.,   0,     0.,  -1,0.92395,,  99.19,0,,0,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,,1,97.8486,    50., 100.12,639.063,101.607,1228.13,102.218,1545.31,102.361, 1862.5,0,     0.,     0.
 103,FOZ CHAPECO,  94,,,   4,   1,   855.,0.44928,     0.,  1888., 1427.5, 1501.8,     0.,    79.,   0,  0.344,2.55936,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0., -74, -43, -11,  57,  91, 114, 107,  90,  58,  -1, -48, -85,   0,   0,,   1,79.1875,   0,     0.,     0.,   0,   0,     0.,   0,     0.,  -1,0.90367,, 212.44,0,,0,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,,0,210.708,     0.,212.005,  920.4,213.086, 1840.8,213.597, 2336.4,214.065,  2832.,0,     0.,     0.
  97,CASTRO ALVES,  98,  98,  98,   3,   1,129.999,.759057,     0.,   159.,    87.,    92.,     0.,     3.,   0,  0.049,2.36687,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0., -68, -43,   3,  63, 101, 110, 109,  94,  49,  -1, -44, -84,   0,   0,  98,   1,   4.25,   0,     0.,     0.,   0,   0,     0.,   0,     0.,  -1,0.91998,, 147.94,0,  98,0,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,,0,136.528,     0.,137.986,77.5125,139.109,155.025,  139.6,196.763,140.024,  238.5,0,     0.,     0.
  98,MONTE CLARO,  97,  99,  99,   2,   1,   130.,.334874,     0.,   372.,   10.1,  11.28,     0.,     8.,   0,   0.33,4.52212,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,   0,  24,  64,  81,  84,  66,  49,  30,   5, -23, -32, -30,   0,   0,  99,   1,1.26221,   0,     0.,     0.,   0,   0,     0.,   0,     0.,  -1,0.91998,, 106.79,0,  99,0,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,,0,105.125,     0., 105.78, 181.35,106.414,  362.7,106.747, 460.35,107.075,   558.,0,     0.,     0.
  99,14 DE JULHO, 284,,,   2,   1,   100.,.297965,     0.,   340.,  49.31,    55.,     0.,     8.,   0,  0.199,4.98945,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,   1,  25,  64,  81,  84,  67,  49,  30,   4, -24, -31, -31,   0,   0,,   1,5.17078,   0,     0.,     0.,   0,   0,     0.,   0,     0.,  -1,0.90948,,  71.02,0,,0,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,,0,67.4415,     0.,68.2434, 165.75,68.9874,  331.5,69.3653, 420.75,69.7281,   510.,0,     0.,     0.
 110,ERNESTINA, 110, 111, 111,   0,   1,     0.,     0.,     0.,     0.,    21.,   259.,   0.61,     1.,   0,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,8.38281,    21.,17.4231,  63.84, 24.135, 109.06,36.7884, 225.68,39.2656,   259.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,482.555,    21.,484.801,  54.32,486.634,  104.3,488.861,  211.4,489.489,   259., -20,   9,  52,  82,  96,  84,  71,  52,  20, -16, -33, -53,   0,   0, 111,   1, 27.543,   0,     0.,     0.,   0,   0,     0.,   0,     0.,   1,     0.,, 457.35,0, 111,0,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,,0, 457.35,     0., 457.35,     0., 457.35,     0., 457.35,     0., 457.35,     0.,0,     0.,     0.
 111,PASSO REAL, 111, 112, 112,   2,   1,   158.,.337662,     0.,   466.,   289.,  3646., 0.4602,    12.,   0,  1.796,7.10491,0.18581,   289., 0.2561, 758.98,0.31992,1463.95,0.38605, 2638.9,0.43093,  3646.,43.1719,   289.,96.3676,  960.4,138.191,1665.37, 200.93,3041.74,225.232,  3646.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,300.114,   289.,307.841, 758.98,314.856,1463.95,322.125, 2638.9,327.058,  3646., -68, -41,   5,  69, 109, 121, 115, 100,  54,  -1, -43, -92,   0,   0, 112,   1,152.088,   0,     0.,     0.,   1,   0,     0.,   0,     0.,   0,0.92736,, 279.69,0, 112,0,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,,0,  277.8,     0.,278.979,227.175,280.008, 454.35,280.506,576.675,280.969,   699.,0,     0.,     0.
 112,JACUI, 112, 113, 113,   6,   1,   180.,.795311,     0.,   234.,    29.,    29.,     0.,    12.,   0,  1.867,6.02587,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,  -5,  21,  61,  86,  93,  76,  60,  41,   9, -21, -34, -45,   0,   0, 113,   1,    4.8,   0,     0.,     0.,   0,   0,     0.,   0,     0.,  -1,0.86571,, 184.12,0, 113,0,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,,1,181.437,    12.,184.413,656.475,186.475,1300.95, 187.33,1647.98,188.064,  1995.,0,     0.,     0.
 113,ITAUBA, 113, 114, 114,   4,   1,   500.,.816084,     0.,   620.,   620.,   620.,     0.,    15.,   0,  0.779,6.23119,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0., -70, -44,   3,  68, 108, 119, 113,  98,  49,  -5, -51, -89,   0,   0, 114,   1,    17.,   0,     0.,     0.,   0,   0,     0.,   0,     0.,  -1, 0.9221,,  92.01,0, 114,0,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,,1,92.0014,    15.,95.7583,895.425,97.9691,1775.85,98.7278,2249.93,99.2825,  2724.,0,     0.,     0.
 114,D. FRANCISCA, 114,,,   2,   1,   125.,.335521,     0.,   376.,   330.,   330.,     0.,    21.,   0,  0.825,4.11364,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0., -73, -48,   1,  66, 109, 118, 112,  95,  45, -10, -56, -88,   0,   0,,   1,   18.9,   0,     0.,     0.,   0,   0,     0.,   0,     0.,  -1,0.88002,,  54.35,0,,0,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,,1,53.4325,    21.,56.5074,996.975,58.4632,1972.95,59.4534,2498.48,60.2041,  3024.,0,     0.,     0.
 115,G.P. SOUZA, 115,,,   4,   1,   260.,6.34737,     0.,    40.,    23.,   179.,  0.445,     7.,   0,  1.546,5.45266,6.22197,    23.,6.27841,  44.84,6.33583,  80.72,6.39498, 138.44,6.42323,   179.,2.49805,    23.,3.34443,  35.48,6.83576,  86.96,12.2314, 166.52, 12.835,   179.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0., 802.84,    23.,809.301,  44.84,815.873,  80.72,822.642, 138.44,825.876,   179.,   6,  16,  27,  38,  46,  41,  25,   8,   3, -10, -24, -15,   0,   0,,   1,7.78613,   0,     0.,     0.,   1,   0,     0.,   0,     0.,   0,0.89062,,   90.7,0,,0,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,,0,   90.7,     0.,   90.7,   19.5,   90.7,    39.,   90.7,   49.5,   90.7,    60.,0,     0.,     0.
 215,SALTO PILAO, 101,,,   2,   1, 191.89,1.77737,     0.,   110.,   0.12,   0.26,     0.,     9.,   0,  0.066,5.27256,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,  20,  14,  19,  22,  22,  17,  15,  20,  18,  10,  15,  20,   0,   0,,   1,0.14209,   0,     0.,     0.,   0,   0,     0.,   0,     0.,  -1,0.91896,, 113.38,0,,0,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,,1,111.952,     9.,114.259, 521.85,115.772, 1034.7,116.539,1310.85,117.038,  1587.,0,     0.,     0.
  73,JORDAO,  73,  77,  76,   1,   1,     0.,     0.,     0.,  173.5,    85.,   110.,     1.,     0.,   0,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,   602.,    85.,  602.4,  86.25,  602.8,   87.5,  605.6,  96.25,   610.,   110.,   9,  28,  54,  75,  75,  64,  45,  32,  15, -12, -14,  -1,   0,   0,  76,   1,     1.,   0,     0.,     0.,   0,   1,     0.,   0,     0.,   1,     0.,,   602.,0,  76,0,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,,0,   602.,     0.,   602.,84.5813,   602.,169.163,   602.,214.706,   602., 260.25,0,     0.,     0.
  76,SEGREDO,  76,  77,  77,   4,   1,  1260.,0.89457,     0.,  1268.,  2562.,  2950.,   0.47,    94.,   0,  0.179, 3.6937,0.87149,  2562.,0.88196,2647.36,0.89439,2752.12,0.90641,2856.88,0.91672,  2950.,73.6167,  2562.,75.3986,2655.12,77.3375,2759.88,79.2147,2864.64,80.6926,  2950.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0., 600.43,  2562.,601.606,2647.36,603.003,2752.12,604.354,2856.88,605.512,  2950.,   6,  26,  54,  76,  77,  67,  47,  34,  15, -13, -16,  -5,   0,   0,  77,   1,77.2617,   0,     0.,     0.,   1,   0,     0.,   0,     0.,   0,0.90724,, 502.51,0,  77,0,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,,1,490.047,    94.,492.186,2936.29,496.189,5778.58,498.352,7309.04,500.192, 8839.5,0,     0.,     0.
  77,SLT.SANTIAGO,  77,  78,  78,   4,   1,  1420.,.853121,     0.,  1500.,  2662.,  6775., 0.5432,   116.,   0,  0.312,3.40133, 0.7303,  2662.,0.77728,3320.08,0.83847,4348.33,0.90388,5623.36,0.95632,  6775.,122.749,  2662.,139.205,3320.08,159.885,4266.07,185.247, 5541.1,208.334,  6775.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,479.127,  2662.,484.339,3320.08,491.129,4348.33,498.386,5623.36,504.205,  6775.,   8,  27,  54,  76,  79,  67,  47,  33,  18, -12, -17,  -6,   0,   0,  78,   1,168.945,   0,     0.,     0.,   1,   0,     0.,   0,     0.,   0,0.91876,,  398.1,0,  78,0,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,,1, 394.66,   116.,401.895,4101.15,407.433, 8086.3,409.943,10232.2,412.229, 12378.,0,     0.,     0.
  78,SALTO OSORIO,  78,  82,  82,   6,   1,  1078.,.607885,     0.,  1784.,  1124.,  1124.,     0.,   119.,   0,  0.085,5.70622,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,   9,  27,  51,  69,  75,  63,  43,  30,  18, -15, -19,  -8,   0,   0,  82,   1,    56.,   0,     0.,     0.,   0,   0,     0.,   0,     0.,  -1,0.91376,, 327.34,0,  82,0,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,,1,322.106,   119.,329.225,4210.91, 333.05,8302.82, 334.12,10506.2,334.657,12709.5,0,     0.,     0.
  82,SALTO CAXIAS, 222,  83,  83,   4,   1,  1240.,.567852,     0.,  2100.,  3573.,  3573.,     0.,   200.,   0,  0.726,3.64069,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,   5,  26,  49,  65,  72,  61,  41,  30,  17, -18, -26, -15,   0,   0,  83,   1, 141.43,   0,     0.,     0.,   0,   0,     0.,   0,     0.,  -1,0.89021,, 258.66,0,  83,0,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,     0.,,1,258.043,   200.,260.807,5399.03,262.841,10598.1,263.703,13397.5,264.438, 16197.,0,     0.,     0.
